country,jan_temp,feb_temp,mar_temp,apr_temp,may_temp,jun_temp,july_temp,aug_temp,sept_temp,oct_temp,nov_temp,dec_temp,annual_temp
Syria,6.12210273699,7.95342466575,11.4615355978,16.3662465363,21.485739747100002,25.986863096599997,28.731698676700002,28.4393150908,25.1986439073,19.6022876581,12.7359260147,7.66551916521,17.6457807466
Taiwan,,,,,,,,,,,,,
Tanzania,23.045544333600002,23.214354105300004,23.1827606203,22.6434164079,21.7343836301,20.3441048703,20.0976130938,20.9891934158,22.2988261803,23.4141934819,23.527881978499998,23.1772819394,22.305809821399997
Thailand,23.0994588067,25.211811761,27.3837118146,28.8940117885,28.320023536500003,27.5807882085,27.1906352544,26.9307353525,26.7290647283,26.204935276100002,24.602776460100003,22.851200002600002,26.249888206799998
Timor-Leste,25.4646670033,25.46733316,25.3556667967,25.179499943299998,24.812499998299998,24.0788332617,23.8123331083,24.0589997,24.6575002667,25.33716647,25.7594998683,25.6089998867,24.96599992
Togo,26.6852219883,28.5545553622,29.3108334006,28.8072778922,27.604444503899998,26.0072221756,25.0065001394,24.8346111506,25.3553333283,26.34105534,26.837055629400002,26.2441112728,26.7991113672
Trinidad and Tobago,24.71700001,24.852000235,25.375,26.11800003,26.60000038,26.15149975,26.05799961,26.313500405,26.517999645,26.408499715,26.018499375,25.22000027,25.862500195
Tunisia,10.435298234,11.8642280567,14.2066894998,17.3858947586,21.677877124400002,25.976912214000002,28.7540175454,28.6882983098,25.670333193,20.6862280996,15.4590525877,11.556456114000001,19.363456174
Turkey,-0.52404853805,0.9808447218269999,4.7712896335,10.0163501557,14.4744402217,18.5353219559,21.827185754899997,21.6532136218,18.1140092726,12.563368099000002,6.846703098480001,1.9444260508700002,10.9336064842
United States,-6.310047655569999,-4.29130586823,0.0643076376365,5.8707222231800005,12.0880164033,17.1170750613,19.9390147357,18.8477850572,14.4097596672,7.698756063310001,0.38068762601899997,-4.75929216993,6.75462706769
Uganda,23.1832681979,23.6620366396,23.677012094499997,23.048341448800002,22.527390247899998,21.9786586535,21.5593658418,21.7706828232,22.1112318857,22.481768236100002,22.537073205100004,22.612987901799997,22.5958415474
Ukraine,-5.15056207432,-3.68745464676,1.1811387523,9.085106050539999,15.0903976252,18.4214898574,19.9501621753,19.3443850893,14.7761070727,8.62560537713,2.80732962236,-1.97680513882,8.20556556473
United Arab Emirates,18.42752183,19.4280435309,22.612913048699998,26.5784348187,30.6236522517,32.4570868122,33.7961304717,33.550869485700005,31.7431302265,28.343217517800003,24.061782588699998,20.28373909,26.825608876500002
United Kingdom,2.99338232759,2.96869754932,4.65566542925,6.74237971008,9.815439091950001,12.7658849947,14.435398553499999,14.2868120077,12.2138879674,9.47201049045,5.52406241519,3.84917216872,8.3102391391
Uruguay,23.903685705999997,23.3673714771,21.257157081,17.8789284843,14.843985694,11.7740142553,11.7949571606,12.781728527,14.330185754,16.952242878699998,19.621814292,22.3043142864,17.5674857003
Uzbekistan,-3.0348631625499998,-1.5540814613499998,5.37705429495,14.0953958304,20.4204286514,25.343411396,27.7098906238,25.3053176555,19.5471645987,11.6274802499,5.36130402323,0.0340944809375,12.5193833147
Venezuela,25.027054289000002,25.5618304981,26.127481311700002,26.139562775300003,25.6121186433,24.797969523899997,24.6150372587,24.8982508223,25.2372067275,25.4338406123,25.3943118854,24.9764034048,25.318454248000002
Vietnam,19.4581053055,20.5965000209,22.0632017537,25.245719273899997,26.833701669299998,27.0920263591,27.1702017368,26.883482431100003,26.0624911991,24.6128509254,22.4232104953,20.3939386082,24.069649127399998
Zambia,22.887856002600003,22.9365120165,22.901632011100002,21.9110920027,19.5801520004,17.3620520095,17.067240055,19.471811988800003,22.9175120161,24.6690400008,24.1923199846,23.1123000335,21.584131965500003
Zimbabwe,23.899786738499998,23.4913087736,22.916029467199998,21.1472867661,18.398705854,15.794617688199999,15.6421470505,17.902919082,21.365948607300002,23.7352499398,24.2326470687,23.850044067600003,21.0313897136
